#Position (bp)	mapping quality
21.5	37.0
63.5	0.0
105.5	0.0
147.5	0.0
189.5	37.0
231.5	37.0
273.5	37.0
315.5	37.0
357.5	0.0
399.5	37.0
441.5	37.0
483.5	37.0
525.5	0.0
567.5	0.0
609.5	37.0
651.5	37.0
693.5	0.0
735.5	0.0
777.5	0.0
819.5	37.0
861.5	37.0
903.5	37.0
945.5	37.0
987.5	32.04347826086956
1029.5	33.266666666666666
1071.5	33.333333333333336
1113.5	37.0
1155.5	0.0
1197.5	37.0
1239.5	36.23076923076923
1281.5	30.18918918918919
1323.5	25.0
1365.5	37.0
1407.5	37.0
1449.5	37.0
1491.5	37.0
1533.5	37.0
1575.5	0.0
1617.5	37.0
1659.5	35.212765957446805
1701.5	33.36697247706422
1743.5	37.0
1785.5	37.0
1827.5	37.0
1869.5	0.0
1911.5	37.0
1953.5	37.0
1995.5	37.0
2037.5	0.0
2079.5	0.0
2121.5	37.0
2163.5	37.0
2205.5	0.0
2247.5	0.0
2289.5	29.0
2331.5	33.375838926174495
2373.5	34.502262443438916
2415.5	34.32673267326733
2457.5	30.62162162162162
2499.5	33.64
2541.5	34.80952380952381
2583.5	37.0
2625.5	37.0
2667.5	37.0
2709.5	37.0
2751.5	37.0
2793.5	37.0
2835.5	37.0
2877.5	37.0
2919.5	37.0
2961.5	37.0
3003.5	0.0
3045.5	0.0
3087.5	0.0
3129.5	0.0
3171.5	37.0
3213.5	37.0
3255.5	0.0
3297.5	0.0
3339.5	0.0
3381.5	0.0
3423.5	0.0
3465.5	0.0
3507.5	0.0
3549.5	37.0
3591.5	37.0
3633.5	0.0
3675.5	37.0
3717.5	37.0
3759.5	37.0
3801.5	0.0
3843.5	0.0
3885.5	37.0
3927.5	0.0
3969.5	37.0
4011.5	37.0
4053.5	37.0
4095.5	37.0
4137.5	37.0
4179.5	37.0
4221.5	37.0
4263.5	37.0
4305.5	37.0
4347.5	37.0
4389.5	37.0
4431.5	37.0
4473.5	36.58139534883721
4515.5	32.2
4557.5	32.78378378378378
4599.5	25.0
4641.5	25.0
4683.5	35.588235294117645
4725.5	37.0
4767.5	0.0
4809.5	0.0
4851.5	0.0
4893.5	37.0
4935.5	37.0
4977.5	0.0
5019.5	0.0
5061.5	37.0
5103.5	37.0
5145.5	37.0
5187.5	37.0
5229.5	37.0
5271.5	37.0
5313.5	37.0
5355.5	37.0
5397.5	37.0
5439.5	37.0
5481.5	37.0
5523.5	0.0
5565.5	0.0
5607.5	37.0
5649.5	37.0
5691.5	37.0
5733.5	37.0
5775.5	0.0
5817.5	37.0
5859.5	37.0
5901.5	37.0
5943.5	34.72631578947368
5985.5	29.8
6027.5	28.23076923076923
6069.5	37.0
6111.5	37.0
6153.5	37.0
6195.5	37.0
6237.5	0.0
6279.5	0.0
6321.5	0.0
6363.5	37.0
6405.5	37.0
6447.5	37.0
6489.5	37.0
6531.5	37.0
6573.5	37.0
6615.5	37.0
6657.5	28.085714285714285
6699.5	32.411764705882355
6741.5	37.0
6783.5	37.0
6825.5	37.0
6867.5	37.0
6909.5	37.0
6951.5	37.0
6993.5	37.0
7035.5	37.0
7077.5	37.0
7119.5	37.0
7161.5	37.0
7203.5	37.0
7245.5	37.0
7287.5	0.0
7329.5	37.0
7371.5	37.0
7413.5	37.0
7455.5	37.0
7497.5	37.0
7539.5	37.0
7581.5	37.0
7623.5	37.0
7665.5	37.0
7707.5	37.0
7749.5	33.18604651162791
7791.5	31.90909090909091
7833.5	36.319148936170215
7875.5	37.0
7917.5	34.6
7959.5	33.12903225806452
8001.5	37.0
8043.5	37.0
8085.5	37.0
8127.5	37.0
8169.5	0.0
8211.5	0.0
8253.5	0.0
8295.5	37.0
8337.5	37.0
8379.5	0.0
8421.5	37.0
8463.5	37.0
8505.5	37.0
8547.5	37.0
8589.5	0.0
8631.5	37.0
8673.5	37.0
8715.5	0.0
8757.5	37.0
8799.5	37.0
8841.5	37.0
8883.5	37.0
8925.5	37.0
8967.5	30.01492537313433
9009.5	35.064516129032256
9051.5	37.0
9093.5	37.0
9135.5	31.0
9177.5	29.714285714285715
9219.5	37.0
9261.5	37.0
9303.5	37.0
9345.5	37.0
9387.5	37.0
9429.5	37.0
9471.5	37.0
9513.5	37.0
9555.5	37.0
9597.5	37.0
9639.5	37.0
9681.5	37.0
9723.5	31.46153846153846
9765.5	34.40909090909091
9807.5	37.0
9849.5	37.0
9891.5	37.0
9933.5	37.0
9975.5	37.0
10017.5	37.0
10059.5	37.0
10101.5	37.0
10143.5	0.0
10185.5	37.0
10227.5	37.0
10269.5	37.0
10311.5	37.0
10353.5	37.0
10395.5	37.0
10437.5	37.0
10479.5	30.89090909090909
10521.5	27.634146341463413
10563.5	37.0
10605.5	37.0
10647.5	0.0
10689.5	37.0
10731.5	37.0
10773.5	37.0
10815.5	37.0
10857.5	37.0
10899.5	37.0
10941.5	37.0
10983.5	37.0
11025.5	0.0
11067.5	0.0
11109.5	37.0
11151.5	37.0
11193.5	37.0
11235.5	37.0
11277.5	37.0
11319.5	37.0
11361.5	37.0
11403.5	0.0
11445.5	37.0
11487.5	37.0
11529.5	37.0
11571.5	37.0
11613.5	37.0
11655.5	37.0
11697.5	37.0
11739.5	37.0
11781.5	37.0
11823.5	37.0
11865.5	37.0
11907.5	37.0
11949.5	37.0
11991.5	37.0
12033.5	37.0
12075.5	37.0
12117.5	37.0
12159.5	0.0
12201.5	37.0
12243.5	37.0
12285.5	37.0
12327.5	37.0
12369.5	37.0
12411.5	37.0
12453.5	0.0
12495.5	0.0
12537.5	37.0
12579.5	37.0
12621.5	37.0
12663.5	37.0
12705.5	37.0
12747.5	0.0
12789.5	37.0
12831.5	37.0
12873.5	37.0
12915.5	37.0
12957.5	37.0
12999.5	37.0
13041.5	25.0
13083.5	29.0
13125.5	37.0
13167.5	37.0
13209.5	37.0
13251.5	25.0
13293.5	34.053892215568865
13335.5	36.03365384615385
13377.5	36.424200278164115
13419.5	37.0
13461.5	37.0
13503.5	37.0
13545.5	37.0
13587.5	37.0
13629.5	0.0
13671.5	0.0
13713.5	0.0
13755.5	0.0
13797.5	0.0
13839.5	37.0
13881.5	37.0
13923.5	37.0
13965.5	0.0
14007.5	25.0
14049.5	31.52173913043478
14091.5	35.04255319148936
14133.5	37.0
14175.5	37.0
14217.5	35.81967213114754
14259.5	32.45631067961165
14301.5	37.0
14343.5	37.0
14385.5	37.0
14427.5	37.0
14469.5	37.0
14511.5	0.0
14553.5	0.0
14595.5	37.0
14637.5	37.0
14679.5	37.0
14721.5	37.0
14763.5	37.0
14805.5	37.0
14847.5	0.0
14889.5	0.0
14931.5	0.0
14973.5	37.0
15015.5	37.0
15057.5	0.0
15099.5	37.0
15141.5	37.0
15183.5	33.08695652173913
15225.5	25.0
15267.5	35.604651162790695
15309.5	37.0
15351.5	37.0
15393.5	37.0
15435.5	37.0
15477.5	37.0
15519.5	0.0
15561.5	0.0
15603.5	0.0
15645.5	37.0
15687.5	37.0
15729.5	37.0
15771.5	37.0
15813.5	37.0
15855.5	37.0
15897.5	37.0
15939.5	37.0
15981.5	37.0
16023.5	37.0
16065.5	37.0
16107.5	37.0
16149.5	37.0
16191.5	37.0
16233.5	37.0
16275.5	37.0
16317.5	0.0
16359.5	0.0
16401.5	37.0
16443.5	37.0
16485.5	37.0
16527.5	37.0
16559.0	37.0
