#Position (bp)	mapping quality
4086.0	36.99912908389041
12257.0	36.997654576112176
20428.0	36.998165319581496
28599.0	36.99880171646021
36770.0	36.99933121249367
44941.0	36.99678260869565
53112.0	36.99854190065221
61283.0	36.99865091518996
69454.0	36.99617340343015
77625.0	36.99933930931038
85796.0	36.999369257257804
93967.0	36.999315081172135
102138.0	36.99816002784823
110309.0	37.0
118480.0	36.99857464799584
126651.0	36.99761120795403
134822.0	36.999305920312146
142993.0	36.99913438143365
151164.0	36.997845245952554
159335.0	37.0
167506.0	36.9970113085622
175677.0	36.99939151742398
183848.0	36.997657115719484
192019.0	36.99933228664754
200190.0	36.99730865050645
208361.0	36.99754777421849
216532.0	36.99680362141056
224703.0	36.99869419445915
232874.0	36.995988973548904
241045.0	36.99621761975833
249216.0	36.994320604437775
257387.0	36.99709855123606
265558.0	36.99786948176583
273729.0	36.99760491962456
281900.0	36.994621199534805
290071.0	36.99947607652115
298242.0	36.999225941422594
306413.0	36.9988177402863
314584.0	36.99844154750121
322755.0	36.999262316326735
330926.0	36.99850794418905
339097.0	36.997133871442514
347268.0	36.992303507424474
355439.0	36.99853890654925
363610.0	36.99920237992584
371781.0	36.99780762393838
379952.0	36.99860163646328
388123.0	36.99838371483488
396294.0	36.9967325456119
404465.0	36.99921556987788
412636.0	36.9987191026795
420807.0	36.99636964236071
428978.0	36.99809268518996
437149.0	36.99842814053273
445320.0	36.99822847840659
453491.0	36.997634082007835
461662.0	36.997431982232094
469833.0	36.99513914738017
478004.0	36.99929756616167
486175.0	36.99682784636488
494346.0	36.999318587819296
502517.0	36.997951868919614
510688.0	36.99942262378478
518859.0	36.998666354281184
527030.0	36.99863425797759
535201.0	36.996324885773475
543372.0	36.99934041642898
551543.0	36.99916698561362
559714.0	37.0
567885.0	36.99838387956263
576056.0	36.997919751119774
584227.0	36.99674109305501
592398.0	36.99695485782478
600569.0	36.998105543418895
608740.0	36.99822237880947
616911.0	36.99666810748505
625082.0	36.99714335347141
633253.0	36.999299547545576
641424.0	36.99938788340006
649595.0	36.99857829010567
657766.0	36.9992825425142
665937.0	36.995670066899415
674108.0	36.998441678775244
682279.0	36.9950356301619
690450.0	36.997920101933744
698621.0	36.99870929482148
706792.0	36.997150229136984
714963.0	36.99843359722281
723134.0	36.99779101180614
731305.0	36.99927030331716
739476.0	37.0
747647.0	36.99841049360617
755818.0	36.99813231928927
763989.0	36.9987802063759
772160.0	37.0
780331.0	36.99939825657039
788502.0	36.99897894417308
796673.0	37.0
804844.0	36.99867435778009
813015.0	36.9981810733306
821186.0	36.99707232156987
829357.0	36.999439104993485
837528.0	36.998634409197436
845699.0	36.99793222928038
853870.0	37.0
862041.0	36.99872780098681
870212.0	36.99552003874561
878383.0	36.99748303600279
886554.0	36.99808144358407
894725.0	36.99774993918754
902896.0	36.99844593317513
911067.0	36.99938964038271
919238.0	36.997334725999025
927409.0	36.99542029613355
935580.0	36.998766419950655
943751.0	37.0
951922.0	36.99938436964443
960093.0	36.99929697890937
968264.0	36.99860361550364
976435.0	37.0
984606.0	36.99933930931038
992777.0	37.0
1000948.0	36.99757730524317
1009119.0	36.99846233766234
1017290.0	36.99516160669529
1025461.0	36.99549944047098
1033632.0	36.99524574365564
1041803.0	36.998677295963965
1049974.0	36.99780028140544
1058145.0	36.998641029878975
1066316.0	36.998560227250614
1074487.0	37.0
1082658.0	36.99921365268952
1090829.0	36.99853334654643
1099000.0	36.998643197653095
1107171.0	36.99871737095712
1115342.0	36.99716787606013
1123513.0	36.99871275244838
1131684.0	36.99877853523265
1139855.0	36.99929447209351
1148026.0	36.997456083055454
1156197.0	36.99934432039695
1164368.0	36.99941871425878
1172539.0	36.998339342619055
1180710.0	36.99736518844244
1188881.0	36.995799034913425
1197052.0	36.99867502238138
1205223.0	36.99659425625921
1213394.0	36.99815157116451
1221565.0	36.99823030013153
1229736.0	36.99621343922058
1237907.0	36.99753312776065
1246078.0	36.9992228686648
1254249.0	37.0
1262420.0	36.998554856852714
1270591.0	36.99861976349461
1278762.0	36.99723048709744
1286933.0	36.998285052143686
1295104.0	36.99920913132695
1303275.0	36.99760750080828
1311446.0	36.99745280810696
1319617.0	36.99932938212532
1327788.0	36.998623819088
1335959.0	36.99788062779242
1344130.0	36.98860144555472
1352301.0	36.994260204081634
1360472.0	36.99943270675539
1368643.0	37.0
1376814.0	36.99518298857225
1384985.0	36.99872294895248
1393156.0	36.997837932596084
1401327.0	36.999244404509064
1409498.0	36.99804288031596
1417669.0	36.99393959247854
1425840.0	36.99788422316681
1434011.0	36.998767693588675
1442182.0	37.0
1450353.0	37.0
1458524.0	36.99751271651691
1466695.0	36.99937511611018
1474866.0	36.99856809298365
1483037.0	36.99489470325463
1491208.0	36.995626108249596
1499379.0	36.997246101745375
1507550.0	36.99800524745714
1515721.0	36.99812392252307
1523892.0	37.0
1532063.0	36.99872217713388
1540234.0	37.0
1548405.0	36.999333597492885
1556576.0	36.996859438660024
1564747.0	36.99884360545068
1572918.0	36.999274054308586
1581089.0	36.998659420289854
1589260.0	36.99747689999659
1597431.0	36.99922940747683
1605602.0	36.99819221185323
1613773.0	36.99879323559629
1621944.0	36.99704207055061
1630115.0	36.998677815894794
1638286.0	36.99685924316249
1646457.0	36.99932148686069
1654628.0	36.999252902574455
1662799.0	36.99707954298794
1670970.0	36.99785287347428
1679141.0	36.9977755511022
1687312.0	36.999289322551526
1695483.0	36.99870479924388
1703654.0	36.997316069129354
1711825.0	36.99868903573263
1719996.0	36.998821374532135
1728167.0	36.99599965402413
1736338.0	36.99719576585908
1744509.0	36.99563627786296
1752680.0	36.99803956199223
1760851.0	36.995540288073286
1769022.0	36.998862868031225
1777193.0	36.99866165087174
1785364.0	36.99745826750017
1793535.0	36.99831619186311
1801706.0	36.99846923999834
1809877.0	36.999215985421564
1818048.0	36.99557849955785
1826219.0	36.995652599627924
1834390.0	36.99796438592308
1842561.0	36.997003320644694
1850732.0	36.996823761696284
1858903.0	36.99651508872396
1867074.0	36.996462376900276
1875245.0	36.99682730234951
1883416.0	36.99889387144992
1891587.0	36.99932823762232
1899758.0	37.0
1907929.0	36.99807146021735
1916100.0	36.9980918655023
1924271.0	36.99752408993576
1932442.0	36.99866858582224
1940613.0	36.99916863273789
1948784.0	36.99778716957059
1956955.0	37.0
1965126.0	36.997424474453574
1973297.0	37.0
1981468.0	36.997399768087426
1989639.0	36.99862184560946
1997810.0	36.99804279404375
2005981.0	36.99586776859504
2014152.0	36.9975228743584
2022323.0	36.99696198374251
2030494.0	36.999245190640366
2038665.0	36.99812857215113
2046836.0	37.0
2055007.0	36.995022466166226
2063178.0	37.0
2071349.0	36.99846958823651
2079520.0	37.0
2087691.0	37.0
2095862.0	36.99781788157584
2104033.0	36.99923468332437
2112204.0	37.0
2120375.0	36.99938688937496
2128546.0	36.99925616179486
2136717.0	36.99867423903112
2144888.0	36.9986131934033
2153059.0	36.99927448135221
2161230.0	36.995276093201404
2169401.0	36.997235195217634
2177572.0	36.99438894470457
2185743.0	36.99907944169383
2193914.0	36.997525028428726
2202085.0	36.999156925741104
2210256.0	36.98628613787991
2218427.0	36.9993862282899
2226598.0	36.998126914217735
2234769.0	37.0
2242940.0	36.99926054719508
2251111.0	36.997180522746326
2259282.0	37.0
2267453.0	36.99738528220107
2275624.0	36.99725743087985
2283795.0	36.998531134004246
2291966.0	36.99845511482255
2300137.0	36.99709985891206
2308308.0	37.0
2316479.0	36.99918159699182
2324650.0	36.99850338760238
2332821.0	36.99391063444606
2340992.0	36.99816440938632
2349163.0	36.999265158586724
2357334.0	37.0
2365505.0	36.99935781727298
2373676.0	36.999183745505086
2381847.0	36.999443910063725
2390018.0	36.99853421808458
2398189.0	36.99878413459959
2406360.0	36.99694126400198
2414531.0	36.99883448047755
2422702.0	36.99680290330943
2430873.0	36.99935938500961
2439044.0	36.99770262438943
2447215.0	36.99555840102437
2455386.0	36.99608523604969
2463557.0	36.99646904449481
2471728.0	37.0
2479899.0	36.99589162780369
2488070.0	36.99875805585392
2496241.0	36.99768721090136
2504412.0	36.99918134348172
2512583.0	36.998685612788634
2520754.0	36.99918511177183
2528925.0	36.998664476890035
2537096.0	36.998366914571974
2545267.0	36.99928746124367
2553438.0	36.998419310050195
2561609.0	37.0
2569780.0	36.995403346032795
2577951.0	36.99938387757481
2586122.0	36.996986627139904
2594293.0	36.998090585381796
2602464.0	36.996589358799454
2610635.0	37.0
2618806.0	36.99904164939909
2626977.0	36.999198353374496
2635148.0	36.9980935369184
2643319.0	37.0
2651490.0	36.99729185727356
2659661.0	36.99924889872313
2667832.0	36.99424243996058
2676003.0	36.99738429635215
2684174.0	37.0
2692345.0	36.999172407622794
2700516.0	36.9984664801575
2708687.0	36.998248410156066
2716858.0	36.998490319685004
2725029.0	36.998135409579966
2733200.0	36.99918634824295
2741371.0	36.998037204696566
2749542.0	37.0
2757713.0	36.99641064196154
2765884.0	37.0
2774055.0	36.99860271903323
2782226.0	36.99785801123097
2790397.0	36.99875014778658
2798568.0	36.99900237273511
2806739.0	36.99558346065699
2814910.0	37.0
2823081.0	36.99921204506251
2831252.0	36.99935187780269
2839423.0	36.99841680751375
2847594.0	36.998696287944185
2855765.0	36.99859755519758
2863936.0	36.99916553901669
2872107.0	36.99641236473646
2880278.0	36.99810343943821
2888449.0	36.99928477538081
2896620.0	36.99912799604063
2904791.0	36.9975706375435
2912962.0	36.99724004177234
2921133.0	36.99834121629195
2929304.0	36.996097869647755
2937475.0	36.996954782637324
2945646.0	36.998352296764715
2953817.0	37.0
2961988.0	36.99917157378591
2970159.0	36.998420962785936
2978330.0	36.99933386144318
2986501.0	36.99928061750238
2994672.0	36.998828483677926
3002843.0	36.99590572092509
3011014.0	36.99908040263452
3019185.0	36.99731598800658
3027356.0	36.99860886566154
3035527.0	36.99508098646164
3043698.0	36.9982858069448
3051869.0	36.99938102248394
3060040.0	36.9970062908348
3068211.0	36.99815525751608
3076382.0	36.99864889538068
3084553.0	36.99760072626665
3092724.0	36.99832787255677
3100895.0	36.996466093600766
3109066.0	36.994110468509575
3117237.0	37.0
3125408.0	36.99923507886957
3133579.0	36.99929590865842
3141750.0	36.99797471125951
3149921.0	36.99931888886844
3158092.0	37.0
3166263.0	36.997913102333186
3174434.0	36.999471269952416
3182605.0	36.99935393748909
3190776.0	36.99822064056939
3198947.0	36.99815015415382
3207118.0	36.99813493963757
3215289.0	36.998369157985984
3223460.0	36.99717955558943
3231631.0	37.0
3239802.0	37.0
3247973.0	36.99918074530036
3256144.0	37.0
3264216.5	36.99820146799099
