#Position (bp)	Coverage	Std
4086.0	115.29078448170358	78.38937359767807
12257.0	143.0396524293232	85.41806452475127
20428.0	50.295557459307304	41.114606202979054
28599.0	57.4717904785216	52.33828471583179
36770.0	53.83784114551462	49.10610073961755
44941.0	91.59711173662954	57.56670132087502
53112.0	51.19055195202546	57.90415423960014
61283.0	47.78521600783258	46.80079491420674
69454.0	47.55329824990821	48.46527750091533
77625.0	52.05886672377922	45.1967211801238
85796.0	54.28393097540081	43.04440958958459
93967.0	44.26912250642516	43.520515238262554
102138.0	56.14551462489291	50.21888815426662
110309.0	58.099865377554764	51.580845761698264
118480.0	37.506180394076615	37.21564403657954
126651.0	35.728796964875784	32.75320203124381
134822.0	44.208297637988004	41.788008684404396
142993.0	33.16937951291152	37.73985828913193
151164.0	43.977236568351486	43.0383602478179
159335.0	39.43287235344511	41.73353179311642
167506.0	64.07697956186513	62.638672985007645
175677.0	53.62379145759393	49.26275960133928
183848.0	57.44645698200954	50.6317922552455
192019.0	43.48831232407294	39.95701704778823
200190.0	42.14257740790601	41.05103670718973
208361.0	45.21723167298984	51.683457529043146
216532.0	53.38575449761351	47.563462362438166
224703.0	47.33961571411088	44.576785773384145
232874.0	65.13707012605556	54.43079588629104
241045.0	42.55868314771754	40.15123777052155
249216.0	49.530412434218576	42.9729503112204
257387.0	46.27964753396157	44.863261975912145
265558.0	46.06902459919227	44.14121318847152
273729.0	35.09570432015665	35.744747049361145
281900.0	41.172806266062906	46.19504047814952
290071.0	70.06792314282218	56.059103249635974
298242.0	32.13241953249296	31.022486820572837
306413.0	54.130950923999514	50.36973077637884
314584.0	37.63688654999388	41.16954833010747
322755.0	43.18785950312079	38.86779414390559
330926.0	41.71154081507771	41.451507957279965
339097.0	67.16313792681434	53.23159992841362
347268.0	64.60225186635662	54.610121118718915
355439.0	36.97870517684494	38.39120620966817
363610.0	28.9482315506058	29.845133254015554
371781.0	55.37510708603598	61.984419738309604
379952.0	49.00305960102803	49.1693964118691
388123.0	37.3141598335577	41.49280562771552
396294.0	54.60298617060335	55.414217743167114
404465.0	37.92571288703953	37.945666119934195
412636.0	54.445845061803944	51.49995158104835
420807.0	55.75890343899155	51.491512323782864
428978.0	55.266185289438255	49.67178531392024
437149.0	70.1855342063395	51.574039324530276
445320.0	67.21821074531881	56.22083709407863
453491.0	51.186513278668464	44.119698446023605
461662.0	35.55488924244278	36.113854689727155
469833.0	39.88030840778362	40.440201089432215
478004.0	50.52955574593073	53.228137391860976
486175.0	38.09472524782768	44.68264877669114
494346.0	53.258107942724266	52.273978622476506
502517.0	72.33631134500061	58.59835305523275
510688.0	69.45147472769551	59.81512946067661
518859.0	51.61999755231918	49.52258304849792
527030.0	51.2926202423204	44.238183608707025
535201.0	68.30106474115776	48.91804154795579
543372.0	54.73002080528699	55.67144688955156
551543.0	33.92608003916289	43.86015984174906
559714.0	43.06351731734182	41.27119860794906
567885.0	66.01431893281116	58.2903079842212
576056.0	56.4362991065965	54.131328358238534
584227.0	35.5258842246971	34.48591098610311
592398.0	39.37143556480235	40.6304285227643
600569.0	54.55452209031942	50.28363681840473
608740.0	64.15799779708726	56.12115698568867
616911.0	51.39897197405458	47.91886730290268
625082.0	39.414514747276954	36.88665588597222
633253.0	39.55097295312691	36.30746535000709
641424.0	62.051401297270836	55.580651194225425
649595.0	41.66405580712275	43.27302727152842
657766.0	51.79586341941011	52.45405820105707
665937.0	41.09203279892302	42.94339000159715
674108.0	38.72794027658793	37.58322873463231
682279.0	59.734426630767345	46.44975888371127
690450.0	58.299840900746545	54.72280701532739
698621.0	49.18186268510586	50.14669827065679
706792.0	41.504467017500914	37.38404583346314
714963.0	35.92302043813487	33.55973636711087
723134.0	64.68987883979929	54.3091546026148
731305.0	51.22408517929262	54.86438816954004
739476.0	39.91824746053115	37.185160212204856
747647.0	62.28295190307184	50.12051807543781
755818.0	52.40460163994615	44.10312816112783
763989.0	57.400807734671396	48.40329748014503
772160.0	40.46102068290295	41.34538459509257
780331.0	45.186880430791824	59.795553855807505
788502.0	80.67139884959002	55.76356630791569
796673.0	54.61938563211357	53.13713632098145
804844.0	43.38893648268266	43.458469829557615
813015.0	57.87284298127524	51.97427886881571
821186.0	59.20046505935626	49.63751359696219
829357.0	64.60261901847998	54.451370787959036
837528.0	45.44951658303757	40.6398312975856
845699.0	44.033410843226044	46.94010432145907
853870.0	43.84139028270714	39.88102026967943
862041.0	59.35393464692204	53.801927582360186
870212.0	42.384775425284545	45.74567330220407
878383.0	52.83845306572023	47.580463446403805
886554.0	51.66736017623302	46.156922668426105
894725.0	36.823889364826826	35.0731372150537
902896.0	33.792191898176476	35.62923029138476
911067.0	56.76783747399339	53.33788289349697
919238.0	44.43715579488435	38.60256465310417
927409.0	60.86182841757435	51.88591294663433
935580.0	65.66356627095827	60.70595580843441
943751.0	57.57899889854363	46.48239738255825
951922.0	59.56064129237547	55.44585255156153
960093.0	41.440093011871255	38.73797893690403
968264.0	44.14808468975646	39.226055020682615
976435.0	42.90294945539102	41.43873658760299
984606.0	55.655244156162034	49.846172623616255
992777.0	49.205115652918856	44.82106007518804
1000948.0	49.18541182229837	42.920191311036675
1009119.0	36.60604577163138	35.53121532215018
1017290.0	38.23742503977481	43.47970378007237
1025461.0	28.981764777872964	32.18677707202409
1033632.0	39.4741157753029	43.032996877022676
1041803.0	43.48843470811406	43.17530643824061
1049974.0	37.525517072573734	38.11471968368525
1058145.0	45.879329335454656	43.34687599243753
1066316.0	39.22506425162159	37.46176609207041
1074487.0	29.789499449271815	37.616721623314845
1082658.0	29.90099131073308	30.51849695222929
1090829.0	40.17721209154326	41.05753237088469
1099000.0	53.91261779463958	53.168477874865346
1107171.0	64.74837841145515	65.88515577177351
1115342.0	67.7160690245992	50.22782510115646
1123513.0	49.274262636152244	49.548189982922395
1131684.0	66.48415126667483	64.32431062942914
1139855.0	49.33080406315017	48.461849434055715
1148026.0	46.11149186146127	47.26931047352258
1156197.0	51.797821564068045	52.76435446346242
1164368.0	60.657814221025575	52.22100545607319
1172539.0	69.68057765267409	54.2170413986214
1180710.0	50.05776526740913	44.19801406665297
1188881.0	43.552074409497	45.70439330895408
1197052.0	50.72169869049076	52.50424276671068
1205223.0	47.44523314159834	51.44136516158879
1213394.0	31.846897564557583	38.07773419775723
1221565.0	34.18822665524416	47.41578083488774
1229736.0	40.13535674947987	40.89964614700761
1237907.0	48.89621833312936	45.48267229812128
1246078.0	42.705054460898296	45.2835165040056
1254249.0	52.77530290050178	50.783290577558226
1262420.0	37.07954962672868	37.07697886845682
1270591.0	50.38856933055929	46.55294274036064
1278762.0	39.10500550728185	39.43529143109992
1286933.0	58.6433729041733	50.11983803085744
1295104.0	36.827438502019334	34.69632054210425
1303275.0	53.89401542038918	46.0174164748357
1311446.0	76.83208909558194	60.022492010737515
1319617.0	42.41365805898911	41.59688179665627
1327788.0	43.63297026067801	40.03385087046082
