#Position (bp)	Coverage	Std
21.5	0.5476190476190477	0.9636241116594315
63.5	2.619047619047619	1.759328876372492
105.5	2.357142857142857	1.3363062095621219
147.5	3.3095238095238093	1.5507294750413128
189.5	2.761904761904762	1.9518001458970664
231.5	1.1904761904761905	0.7559289460184544
273.5	0.9761904761904762	0.9880235200593537
315.5	0.0	0.0
357.5	0.0	0.0
399.5	0.0	0.0
441.5	1.2380952380952381	1.1952286093343936
483.5	1.9523809523809523	1.7994708216848747
525.5	0.5952380952380952	0.7715167498104596
567.5	0.0	0.0
609.5	0.0	0.0
651.5	0.0	0.0
693.5	0.5476190476190477	0.7400128699009549
735.5	0.6666666666666666	0.816496580927726
777.5	2.0714285714285716	1.224744871391589
819.5	4.523809523809524	2.171240593367238
861.5	3.6666666666666665	2.1602468994692865
903.5	0.8809523809523809	1.0350983390135313
945.5	1.2619047619047619	0.8864052604279183
987.5	0.8095238095238095	0.8997354108424374
1029.5	0.0	0.0
1071.5	0.11904761904761904	0.3450327796711771
1113.5	1.0	0.0
1155.5	1.880952380952381	1.625686668105863
1197.5	1.5476190476190477	1.2817398889233114
1239.5	1.1428571428571428	0.6546536707079772
1281.5	2.4285714285714284	1.5735915849388864
1323.5	0.9523809523809523	1.3972762620115438
1365.5	0.7380952380952381	1.0118347314702751
1407.5	2.0476190476190474	0.6900655593423543
1449.5	0.7142857142857143	0.8451542547285166
1491.5	0.0	0.0
1533.5	0.0	0.0
1575.5	0.0	0.0
1617.5	0.35714285714285715	0.5976143046671968
1659.5	1.0	0.0
1701.5	1.2380952380952381	0.8451542547285166
1743.5	0.6428571428571429	0.8017837257372732
1785.5	0.9761904761904762	0.9880235200593537
1827.5	0.0	0.0
1869.5	0.2857142857142857	0.5345224838248488
1911.5	1.0	0.0
1953.5	0.42857142857142855	0.6546536707079771
1995.5	0.0	0.0
2037.5	0.0	0.0
2079.5	0.0	0.0
2121.5	0.0	0.0
2163.5	1.3095238095238095	1.6690459207925603
2205.5	2.357142857142857	1.503963018795596
2247.5	1.3333333333333333	1.0
2289.5	1.6904761904761905	1.439245834257849
2331.5	1.2380952380952381	0.8451542547285166
2373.5	0.8095238095238095	0.8997354108424374
2415.5	0.0	0.0
2457.5	0.0	0.0
2499.5	0.0	0.0
2541.5	0.2619047619047619	0.511766315719159
2583.5	0.7380952380952381	0.8591246929842246
2625.5	0.0	0.0
2667.5	0.0	0.0
2709.5	1.5952380952380953	1.4057704208690964
2751.5	1.9761904761904763	1.7113069358158484
2793.5	0.9761904761904762	0.9880235200593537
2835.5	0.6190476190476191	0.7867957924694432
2877.5	0.0	0.0
2919.5	0.47619047619047616	0.9258200997725514
2961.5	1.6428571428571428	1.4556948921555022
3003.5	0.047619047619047616	0.21821789023599236
3045.5	1.0	0.0
3087.5	1.0	0.9880235200593537
3129.5	0.14285714285714285	0.3779644730092272
3171.5	0.0	0.0
3213.5	0.8571428571428571	0.9258200997725514
3255.5	0.0	0.0
3297.5	0.0	0.0
3339.5	0.8571428571428571	0.9258200997725514
3381.5	1.0714285714285714	0.8309489698388166
3423.5	2.0	0.0
3465.5	0.6904761904761905	0.8591246929842246
3507.5	1.0	0.0
3549.5	0.6666666666666666	0.816496580927726
3591.5	0.4523809523809524	0.6725927091345493
3633.5	0.7619047619047619	0.8728715609439694
3675.5	0.0	0.0
3717.5	0.38095238095238093	0.6172133998483676
3759.5	0.5	0.7071067811865476
3801.5	0.42857142857142855	0.6546536707079771
3843.5	1.7619047619047619	1.5118578920369088
3885.5	0.9523809523809523	0.9759000729485332
3927.5	0.8809523809523809	0.9385906354489059
3969.5	0.0	0.0
4011.5	0.47619047619047616	0.6900655593423543
4053.5	0.9761904761904762	0.9880235200593537
4095.5	1.0	0.0
4137.5	1.3571428571428572	1.0350983390135313
4179.5	0.2857142857142857	0.5345224838248488
4221.5	0.0	0.0
4263.5	0.8809523809523809	1.1443442705426587
4305.5	1.6428571428571428	1.503963018795596
4347.5	0.9285714285714286	0.9636241116594315
4389.5	0.6666666666666666	0.816496580927726
4431.5	0.0	0.0
4473.5	0.9523809523809523	0.9759000729485332
4515.5	0.11904761904761904	0.3450327796711771
4557.5	0.7380952380952381	0.8591246929842246
4599.5	0.0	0.0
4641.5	0.9047619047619048	1.2344267996967353
4683.5	2.7142857142857144	1.889822365046136
4725.5	3.9047619047619047	2.53546276418555
4767.5	2.0	1.3093073414159544
4809.5	0.7142857142857143	0.8451542547285166
