#Position (bp)	Coverage	Std
4086.0	6.397013829396647	4.0389730310154155
12257.0	7.220046505935626	4.390511124337752
20428.0	3.932321625260066	3.4583735441211068
28599.0	4.134989597356505	2.8703046667881833
36770.0	3.7302655733692327	3.6556262098538745
44941.0	5.076612409741769	2.82905445991987
53112.0	3.476930608248684	3.495998376800762
61283.0	4.09080895851181	2.6858071695034647
69454.0	3.5802227389548404	3.2086881810715773
77625.0	3.7174152490515238	3.3459049839388646
85796.0	4.396646677273283	3.148236642031277
93967.0	3.586586709093134	3.0362715704570196
102138.0	3.7273283563823276	3.2744005085650048
110309.0	3.909558193611553	3.6390335488288503
118480.0	3.7324684861094113	3.2864694072965404
126651.0	3.2692448904662834	2.9436223425246992
134822.0	3.705911149186146	3.5319753792388795
142993.0	2.9624280993758414	3.2434375909954194
151164.0	3.579855586831477	2.996652969106725
159335.0	3.5749602251866355	3.1306359042686633
167506.0	4.639823766980785	6.858421032041378
175677.0	3.801737853383919	3.698974643504725
183848.0	4.55782645942969	3.7011080711856446
192019.0	3.9336678497123976	3.602155353642565
200190.0	4.038183820829764	2.40977184960571
208361.0	3.0466283196671156	3.1073085685530426
216532.0	4.226900012238404	3.217772060131538
224703.0	3.8194835393464692	3.492180540812456
232874.0	4.464080283930976	3.245813888050795
241045.0	3.217231672989842	2.815959725627375
249216.0	4.461387835026312	3.3948530949673286
257387.0	3.86084934524538	3.6639528161056987
265558.0	3.7215763064496388	3.468003297733113
273729.0	2.8375963774323827	3.047396171210017
281900.0	3.572879696487578	3.591794998428095
290071.0	4.5660261901848	3.3535774120806825
298242.0	3.2835638232774444	2.7783319862153295
306413.0	3.8782278790845672	3.642361488051929
314584.0	3.310733080406315	2.9585104760564063
322755.0	3.809080895851181	3.4052016621712506
330926.0	3.786439848243789	3.312119909358124
339097.0	4.16742136825358	2.8796697481272533
347268.0	3.8306204870884835	3.6128925101371907
355439.0	3.254925957655122	2.5799657417281736
363610.0	3.3604210011014564	2.978752316879731
371781.0	3.3026557336923266	3.2907490780297897
379952.0	4.041365805898911	2.939545070814679
388123.0	3.3128136091053726	3.05914047935076
396294.0	3.9720964386244035	3.6711605991039358
404465.0	3.252233508750459	2.72194920331488
412636.0	3.7988006363970137	3.4875866026316054
420807.0	3.9364826826581814	3.7420825732563876
428978.0	4.308040631501652	3.1209847536992874
437149.0	4.410231305837719	3.2326090625251633
445320.0	4.4560029372169865	3.4118082723368834
453491.0	3.7789744217354055	3.3797144420719665
461662.0	3.226532860115041	2.6577278486221685
469833.0	3.143678864276098	2.519851425279436
478004.0	4.004283441439236	2.7124005294187636
486175.0	3.3968914453555255	3.1810885621266527
494346.0	3.663199118834904	3.629318059605008
502517.0	4.689511687675927	3.727287109405023
510688.0	4.792803818382083	3.7930815802180167
518859.0	4.459674458450618	3.6841223259341507
527030.0	4.097295312691225	3.806898131217994
535201.0	4.7308774935748374	3.637536665085608
543372.0	3.7589034389915557	3.6885212597114756
551543.0	2.9762574960225185	3.295320313515772
559714.0	3.741402521111247	3.444331489579498
567885.0	4.08016154693428	2.7116785101990457
576056.0	4.0447925590502996	2.8588976550809564
584227.0	3.288703953004528	2.7609884377423977
592398.0	3.340961938563211	2.8507954389404433
600569.0	4.094113327622078	2.7537982358960122
608740.0	4.486966099620609	3.4135654854149573
616911.0	4.066576918369845	2.6893590430009695
625082.0	3.3319055195202547	2.634672736478697
633253.0	3.6399461510219067	3.1351087876679475
641424.0	4.081018235222127	2.77220234871042
649595.0	3.844572267776282	3.6344400292584074
657766.0	3.9426018847142332	3.6948365867803474
665937.0	3.677273283563823	3.322063107788699
674108.0	3.5257618406559783	2.9995308244880925
682279.0	4.3595643128136095	3.1262936375150687
690450.0	3.640925223350875	3.407680641980488
698621.0	3.8632970260678006	3.5625432769885204
706792.0	3.7097050544608985	3.4879725858670576
714963.0	3.495043446334598	3.1825117217593983
723134.0	4.731367029739322	3.7174895167880044
731305.0	3.672989842124587	3.6465590931622267
739476.0	3.465426508383307	2.8092587797656026
747647.0	4.390894627340595	3.130987716014908
755818.0	4.291518785950312	2.9879822930902438
763989.0	4.431526128992779	3.4448466652815526
772160.0	3.3957899889854364	3.195923544748775
780331.0	4.303512421980174	8.864024004470522
788502.0	5.308652551707257	3.193682572058221
796673.0	3.902459919226533	3.8384810921252255
804844.0	3.6824134132909068	3.1767574712024804
813015.0	4.277444621221393	3.298252968946865
821186.0	4.063394933300698	2.765506011155263
829357.0	4.27585362868682	3.1683286137758637
837528.0	3.9580222738954842	3.6791693176846847
845699.0	3.646922041365806	3.4554174039918206
853870.0	3.896463101211602	3.494667861681331
862041.0	4.303267653897931	3.1582695425640837
870212.0	3.62146616081263	3.179780232232533
878383.0	3.9745441194468243	3.599436309367958
886554.0	4.216619752784237	3.2325144131023156
894725.0	3.614490270468731	3.2298252115362254
902896.0	3.5523191775792435	3.0528129840211555
911067.0	3.96108187492351	3.8009139056513805
919238.0	4.212213927303879	4.074195611564015
927409.0	4.11320523803696	2.7591704662770073
935580.0	4.106841267898666	2.984150191952676
943751.0	4.2224941867580466	2.94823366654332
951922.0	4.195202545588056	3.4054172972702337
960093.0	3.9474972463590747	3.6796516146756204
968264.0	4.298127524170848	3.262230688311617
976435.0	3.5227022396279524	3.27172703210559
984606.0	4.149308530167666	2.9009681493679045
992777.0	3.6038428588912006	3.1909798215078617
1000948.0	3.9634071717048096	3.7042150523864397
1009119.0	3.2309386855953983	2.845768221247351
1017290.0	3.1568963407171706	3.1715330607920484
1025461.0	3.2065842614123117	2.671964712124182
1033632.0	3.6032309386855954	3.265474162028544
1041803.0	3.4774201444131685	2.986609859534003
1049974.0	3.6098396769061316	3.1399066203676447
1058145.0	3.6234243054705666	3.2187417754551753
1066316.0	3.725125443642149	3.4653908920931036
1074487.0	2.980908089585118	3.3083118325658982
1082658.0	2.9851915310243546	3.221877090120805
1090829.0	3.113572390160323	2.5448371861480563
1099000.0	3.786317464202668	3.5154779533492513
1107171.0	3.6089829886182843	3.879771273887424
1115342.0	4.486966099620609	3.309587841458946
1123513.0	4.042344878227879	2.8676812310869098
1131684.0	4.080528699057643	2.9308933529362076
1139855.0	3.7297760372047484	3.758187732625342
1148026.0	4.058377187614735	2.822297878743976
1156197.0	4.339126177946396	3.234425794336212
1164368.0	4.192877248806756	2.8761188646180926
1172539.0	4.453065720230082	3.325892237082236
1180710.0	3.7225553787786074	3.247642075083423
1188881.0	3.7482560274140253	3.4112701690063716
1197052.0	3.8953616448415125	3.8325621476170424
1205223.0	3.5909925345734917	3.1606324298318382
1213394.0	2.7788520376942847	3.296582788808119
1221565.0	2.7321013339860483	3.369305754951062
1229736.0	3.1511442907844818	2.481457363116259
1237907.0	3.9432138049198384	3.611435623442428
1246078.0	3.333251743972586	3.0750813519739775
1254249.0	3.964141475951536	3.6961116019645517
1262420.0	3.394933300697589	2.9183604653390818
1270591.0	3.665402031575083	3.2223518716728208
1278762.0	3.5612532125810796	3.3426480224856743
1286933.0	4.272304491494309	2.8592615009695157
1295104.0	3.186513278668462	2.658694688577254
1303275.0	4.006975890343899	2.4687001599516782
1311446.0	4.74642026679721	3.8273695669457664
1319617.0	3.3634806021294823	2.7858322963971633
1327788.0	3.761228735772855	3.460054053708306
1335959.0	3.491861461265451	2.909456473676625
1344130.0	52.84187981887162	127.19298839424647
1352301.0	3.871129604699547	3.531022367146372
1360472.0	4.190796720107698	2.8855711084135374
1368643.0	3.3801248317219437	2.9114328211525335
1376814.0	4.45282095214784	3.560000247518277
1384985.0	3.8946273405947864	3.9121111791908807
1393156.0	4.4016644229592465	3.356276850455529
1401327.0	3.3535674947986784	2.8815391119847624
1409498.0	3.8905886672377923	3.6603937544873637
1417669.0	4.3776771508995225	3.2409840297873167
1425840.0	3.841023130583772	3.7345528950804097
1434011.0	4.3120793048586465	3.2013757598256207
1442182.0	3.3897931709705054	2.9337939989033774
1450353.0	3.3314159833557704	2.9036247334716476
1458524.0	3.3326398237669808	2.8191088773436817
1466695.0	4.149063762085424	2.825006782558739
1474866.0	5.269856810671889	3.1595867796729644
1483037.0	3.954105984579611	3.6963930395557267
1491208.0	4.300575204993269	3.0758374330937435
1499379.0	3.4490270468730877	3.1505099407936377
1507550.0	3.848488557092155	3.4522283105854665
1515721.0	4.119446824134133	2.8706244339521043
1523892.0	4.288459184922286	3.211604677048523
1532063.0	3.6430057520499326	3.1461562042957145
1540234.0	3.479133520988863	3.630076701617406
1548405.0	3.785460775914821	3.4752653277166647
1556576.0	2.2537021172439116	2.853091258106475
1564747.0	4.432260433239506	3.2030764797704787
1572918.0	3.6712764655488925	3.3554563050430617
1581089.0	3.9206951413535673	3.5990622801351693
1589260.0	4.011381715824257	2.5846576695247223
1597431.0	3.544731367029739	3.393248496168455
1605602.0	4.381226288092033	5.2477361356126515
1613773.0	4.15444865989475	2.7892348610368494
1621944.0	3.4675070370823646	3.0700626284972765
1630115.0	3.9205727573124465	3.634069602714179
1638286.0	4.143801248317219	3.1264697926474985
1646457.0	3.6568351486966097	3.3906867774700586
1654628.0	3.4211234854974912	3.1296193370692507
1662799.0	3.802961693795129	3.340487162881353
1670970.0	3.158242565169502	2.756263658032087
1679141.0	3.39505568473871	2.9663184934324325
1687312.0	3.8364949210622936	3.557885400806539
1695483.0	3.9271814955329827	3.6265012674626003
1703654.0	3.7246359074776647	3.718230168948549
1711825.0	3.5216007832578633	2.9828990833789217
1719996.0	3.8632970260678006	3.6097408297766886
1728167.0	3.310488312324073	2.8792234705586397
1736338.0	2.9533716803328844	3.2459458535458143
1744509.0	3.482927426263615	2.909014765750645
1752680.0	4.147105617427488	2.8969998280835796
1760851.0	3.288703953004528	2.973550437257243
1769022.0	2.420266797209644	2.4973612312937847
1777193.0	3.7225553787786074	3.3001448179377153
1785364.0	2.7551095337168032	2.9624996804846853
1793535.0	3.4578386978338025	3.0383668293743145
1801706.0	2.7957410353689878	2.8747781703674877
1809877.0	3.375107086035981	2.818088503291773
1818048.0	3.1923877126422715	2.7330994006555387
1826219.0	3.1024354424183085	2.490417321641486
1834390.0	3.611675437522947	3.103643521500922
1842561.0	3.495165830375719	3.0728319063384237
1850732.0	3.730877493574838	3.5373248010687437
