#Position (bp)	Coverage	Std
4086.0	24.12495410598458	23.83041141353919
12257.0	38.70358585240485	30.154562473828175
20428.0	7.357850936237915	7.772559358837998
28599.0	9.137926814343409	9.803216174430917
36770.0	8.510953371680333	10.412528815488297
44941.0	17.007710194590626	12.774126723495167
53112.0	8.862807489903316	12.620012546782386
61283.0	7.938807979439481	11.244863116915832
69454.0	7.513645820584996	10.666986645141494
77625.0	7.968424917390772	9.492533249473029
85796.0	8.680700036715212	9.379037497989424
93967.0	7.319177579243666	9.910355752660486
102138.0	8.926691959368497	11.242419494206338
110309.0	9.95765512177212	12.018939282684096
118480.0	5.3972585974788885	6.403611604875578
126651.0	4.822298372292253	6.102016896635819
134822.0	7.116509607147228	9.410815911775199
142993.0	4.46579366050667	6.02166366044348
151164.0	6.3031452698568105	7.731076952829346
159335.0	5.926447191286257	9.4700605204596
167506.0	10.957165585607637	15.57247240975682
175677.0	8.268510586219557	9.66151531737538
183848.0	8.34316485130339	10.294488926804709
192019.0	6.543507526618529	8.191308813661799
200190.0	6.006241586097173	6.961570825878694
208361.0	7.173785338391873	9.870399941579425
216532.0	8.575327377309998	10.440148257131684
224703.0	7.307551095337168	8.883435857121126
232874.0	10.834292008322114	12.461935680332592
241045.0	6.278423693550361	7.3188145978604915
249216.0	7.752049932688777	9.581852416354417
257387.0	7.081140619263248	9.683651170284977
265558.0	7.192020560518908	8.117090729694132
273729.0	5.162526006608738	6.500369495160563
281900.0	6.173051034145147	8.524127605685669
290071.0	11.499326887773835	11.760776896537635
298242.0	4.242565169501897	5.630528531866092
306413.0	9.08138538734549	10.365112869735176
314584.0	5.701138171582426	8.376709206416944
322755.0	6.28307428711296	7.229493299618768
330926.0	6.568229102924978	8.576478921959342
339097.0	11.864153714355648	12.507298077575419
347268.0	11.473259087015053	13.034828090951786
355439.0	5.526251376820462	7.181357853787723
363610.0	3.910659649981642	5.583239337336406
371781.0	9.451841879818872	13.3013333210982
379952.0	6.87969648757802	9.617905170325686
388123.0	5.444131685228246	7.509289315164728
396294.0	8.391384163505078	10.422338397981822
404465.0	5.45171949577775	6.964813570720973
412636.0	7.62856443519765	8.62691680441866
420807.0	8.782768327010158	11.038012446155037
428978.0	8.501040264349529	9.82109578450989
437149.0	11.299351364582058	11.460915688655497
445320.0	11.516950189695264	12.51688371448417
453491.0	8.167176600171338	9.071885503934661
461662.0	5.261167543752295	7.001818041091412
469833.0	5.262758536286868	6.960401661273311
478004.0	7.453065720230082	9.659367993711546
486175.0	5.264104760739199	8.147167049131077
494346.0	7.94810916656468	9.561061804374624
502517.0	13.197283074287112	13.322189178716966
510688.0	12.51780687798311	14.496877815777461
518859.0	9.070982743850202	11.253436087123825
527030.0	8.549137192510097	11.375350755995669
535201.0	10.321870028148329	9.234578746278652
543372.0	8.66393342308163	11.287402638704531
551543.0	5.387835026312569	8.285137010829358
559714.0	6.4114551462489295	7.581313783774094
567885.0	11.667604944315261	13.164446655051337
576056.0	9.19446824134133	12.014687295411013
584227.0	5.167298984212459	5.945917477305083
592398.0	5.452576184065598	7.287998258411746
600569.0	8.218945049565537	9.23519498099773
608740.0	10.381593440215395	12.10969020019028
616911.0	8.285889120058744	9.73155158832549
625082.0	5.209154326275853	6.364004299824526
633253.0	6.125688410231306	6.949236356469226
641424.0	10.868804307918248	13.641084358459386
649595.0	6.01064741157753	7.350284329259949
657766.0	7.762207808101824	10.752565845208197
665937.0	6.223473259087015	8.588457130817865
674108.0	5.580345122995961	6.922795747877726
682279.0	8.838942601884714	9.3235994547339
690450.0	8.900501774568596	11.322861660446883
698621.0	7.273038795741035	10.013868733175132
706792.0	6.433117121527353	7.212612866314089
714963.0	4.947497246359075	6.762207534557295
723134.0	10.25235589279158	11.776947294525005
731305.0	8.68767592705911	11.962149132628802
739476.0	5.714967568229103	6.786623225402573
747647.0	9.912005874433973	10.962497680877995
755818.0	8.34536776404357	8.595749946689011
763989.0	9.472524782768327	9.918638542031623
772160.0	6.2745074042344875	8.084881963439312
780331.0	7.689389303634806	17.969360915450082
788502.0	13.913841635050789	13.49572154651955
796673.0	9.432260433239506	11.502810498731264
804844.0	6.375841390282707	7.605827433036676
813015.0	9.279402765879329	10.611795645838148
821186.0	9.75119324440093	11.821822054397543
829357.0	11.462978827560885	12.903836453823429
837528.0	6.3294578386978335	7.098094086772007
845699.0	5.867458083465916	8.156227587805546
853870.0	5.617305103414515	6.734860093008793
862041.0	9.259698935258843	11.434429391041556
870212.0	6.623546689511688	9.986344856267486
878383.0	7.406192632480725	8.662656092329948
886554.0	7.972708358830008	9.139725022757341
894725.0	5.600416105739812	8.443560960796724
902896.0	5.267531513890589	6.760786673602965
911067.0	8.491004772977604	10.215269538009355
919238.0	6.634071717048097	8.045960864421065
927409.0	9.527475217231673	10.857669992899176
935580.0	11.335577040753886	12.685741530703707
943751.0	8.81838208297638	9.061093450282216
951922.0	9.99645086280749	11.870120785835411
960093.0	5.93868559539836	7.599364220519575
968264.0	6.567494798678252	6.819526055819009
976435.0	6.2623913841635055	7.6637271124559
984606.0	8.707991677885204	10.990004470524415
992777.0	7.909068657447069	9.748916134930022
1000948.0	7.413658058989108	8.350699483437607
1009119.0	4.922408517929262	6.774945745492209
1017290.0	5.719006241586097	8.71027004793297
1025461.0	4.233875902582303	5.949343537955708
1033632.0	5.690245991922653	8.145837523003314
1041803.0	5.9265695753273775	7.701632223489166
1049974.0	5.224574715457105	6.290260122970841
1058145.0	6.444254069269367	8.210358490209515
1066316.0	5.306939175131562	6.867506708453211
1074487.0	4.136458205849957	6.741289815273936
1082658.0	4.109778484885571	5.168166969298025
1090829.0	5.65683514869661	7.288770674564798
1099000.0	7.927181495532983	10.462432283718561
1107171.0	12.928160567861951	16.880416947418333
1115342.0	11.352466038428588	11.331046200767
1123513.0	7.861461265450985	11.41716828877379
1131684.0	11.865377554766859	16.40402862661987
1139855.0	7.3354546567127645	9.026687746103041
1148026.0	6.876759270591115	8.938454763830665
1156197.0	7.868804307918247	9.750698583874762
1164368.0	8.929996328478767	10.411300498438216
1172539.0	11.893158732101334	12.227116851032456
1180710.0	7.086770285154816	7.619106862163388
1188881.0	6.7684493941989965	10.083872963400022
1197052.0	8.337902337535185	10.95477513572894
1205223.0	7.607759148207074	10.572748606445364
1213394.0	4.375351854118223	6.583952260236369
1221565.0	5.518785950312079	9.069018324991044
1229736.0	5.577407906009056	7.222862774899913
1237907.0	7.579243666625872	9.562866470189128
1246078.0	6.261412311834537	8.575294452553031
1254249.0	7.912373026557337	10.53793608483941
1262420.0	4.771264227144781	6.262092694925431
1270591.0	6.962672867458084	8.164760958097673
1278762.0	5.463590747766491	7.253719626172952
1286933.0	9.985436299106597	12.545747884800868
1295104.0	5.124831721943458	5.725356646182151
1303275.0	8.84787663688655	10.523821838679975
1311446.0	12.565536654020315	13.193206679363286
1319617.0	5.901603230938686	8.018977613021791
1327788.0	6.750458940154204	8.101009907564455
1335959.0	6.051034145147473	6.939137830231431
1344130.0	83.76073919960837	192.61479672970748
1352301.0	7.532492962917636	7.667319353770007
1360472.0	8.967690613144047	10.434977379305668
1368643.0	5.540325541549382	7.567749723861173
1376814.0	11.369477420144413	11.933944987169935
1384985.0	10.559906988128748	12.111483933820104
1393156.0	11.520499326887775	12.056611862774504
1401327.0	5.525394688532615	6.941403786376144
1409498.0	8.665279647533962	10.594066407886334
1417669.0	7.507649002570065	8.926089310040744
1425840.0	6.907477664912496	8.298612447108336
1434011.0	10.764288336800881	11.986484249982158
1442182.0	5.015175621099009	6.5477917869707785
1450353.0	5.9017256149798065	8.26677783142325
1458524.0	4.340472402398727	5.418695116143579
1466695.0	8.70297393219924	10.012829855653793
1474866.0	15.19446824134133	13.650003821698917
1483037.0	6.2759760127279405	7.069215643563301
1491208.0	7.885815689634072	9.825107517528746
1499379.0	5.780810182352221	7.118281410642359
1507550.0	7.70872598213193	9.859097894016905
1515721.0	7.282584750948477	7.957111815354309
1523892.0	8.365805898910782	9.480761394387326
1532063.0	8.94810916656468	11.27438409091794
1540234.0	9.797332027903561	14.707859658152222
1548405.0	7.390527475217231	8.420853996716886
1556576.0	5.1434340961938565	8.26199465162903
1564747.0	9.968302533349652	11.035911163555488
1572918.0	7.25468118957288	8.756653850652057
1581089.0	6.930608248684371	8.488208758077002
1589260.0	8.704687308774936	11.793837495225485
1597431.0	6.569085791212826	8.714659737110733
1605602.0	8.9598580345123	11.480509788572427
1613773.0	10.374617549871497	11.541266490792058
1621944.0	5.11442907844817	6.9713120906561485
1630115.0	8.17794639578999	10.72045524070046
1638286.0	11.487945171949578	12.698580506707282
1646457.0	8.979439481091665	10.87204875502705
1654628.0	7.057153347203525	8.713922423874406
1662799.0	5.559050299840901	7.364639473588595
1670970.0	4.786195080161547	6.803238446463708
1679141.0	5.992412189450496	8.12437734733256
1687312.0	7.034022763431649	9.857322630818572
1695483.0	7.981397625749603	10.17280023608301
1703654.0	8.684249173907723	10.582525318872946
1711825.0	6.950067311222616	8.587594972919984
1719996.0	9.038428588912005	9.649112532217936
1728167.0	4.582915187859503	5.742016215073941
1736338.0	3.492350997429935	4.3418651437144415
1744509.0	5.8324562477052995	7.56127014899368
1752680.0	8.39958389426019	10.399491858461584
1760851.0	6.7006486354179415	9.52663754481572
1769022.0	2.3273773099987762	3.6608952401186965
1777193.0	8.263370456492474	10.87385531487729
1785364.0	4.116876759270591	5.572147811428488
1793535.0	5.290417329580222	6.757002287758889
1801706.0	4.015909925345735	4.832008379652344
1809877.0	5.942479500673112	7.789585382784322
1818048.0	4.47521723167299	7.45235755265706
1826219.0	5.90564190429568	8.610828723948744
1834390.0	6.003181985069147	6.711259096009894
1842561.0	4.768694162281238	6.1917904914215685
1850732.0	7.52245747154571	10.790877176062109
1858903.0	7.003304369110268	8.771958303496252
1867074.0	4.448904662831967	6.953338543551298
1875245.0	22.320890955819362	22.414392001392088
1883416.0	3.410843226043324	5.322048038577783
1891587.0	8.151633826948967	10.549670964504404
1899758.0	4.193856321135724	5.561100185312314
1907929.0	4.141843103659283	5.904815506284707
1916100.0	7.58732101333986	10.601970892574663
1924271.0	4.501040264349529	7.4296356564119135
1932442.0	7.227144780320646	9.608185022915917
1940613.0	4.368498347815445	5.608008679658031
1948784.0	5.624525761840656	7.60859455164217
1956955.0	2.895851181005997	4.497010796847574
1965126.0	4.180271692571289	6.032831481546514
1973297.0	6.213192999632848	10.175145916363448
1981468.0	6.6547546199975525	8.098237251363166
1989639.0	7.993024109656101	12.118232055795936
1997810.0	3.4413168522824624	4.482632144575434
2005981.0	4.996695630889732	7.029258572134046
2014152.0	3.3371680332884592	4.550764802357803
2022323.0	2.6852282462366905	4.0161374393146625
2030494.0	4.971362134377677	6.33356628814484
2038665.0	3.543262758536287	4.938503224524768
2046836.0	4.146004161057398	6.213917998645704
2055007.0	3.084077836250153	4.673673720246628
2063178.0	4.206217109288949	7.184296981496892
2071349.0	4.734181862685106	7.533501239478451
2079520.0	3.1157753029005018	6.200352929737991
2087691.0	7.967568229102925	10.489243635274278
2095862.0	6.903071839432138	8.508370186812163
2104033.0	5.654265083833068	7.380061254782523
2112204.0	10.00819973075511	13.611454462006943
2120375.0	7.669930241096561	10.891376317115217
2128546.0	5.790600905641904	7.034079672046729
2136717.0	8.348794517194957	9.950347912066508
2144888.0	5.509607147228001	6.854083484227683
2153059.0	10.16864520866479	13.56839467240131
2161230.0	5.577530290050177	9.073524448553178
2169401.0	6.630522579855587	8.849100068538506
2177572.0	6.385754497613511	8.946194158163292
2185743.0	3.374372781789255	4.670111089057628
