#Position (bp)	Coverage	Std
4086.0	7.598213192999633	5.0521088365155045
12257.0	7.7548647656345615	5.5766375447240435
20428.0	4.418553420633949	3.9306962832716317
28599.0	4.507893770652307	4.0290373041628165
36770.0	4.6215885448537515	4.450010622647071
44941.0	7.44339738098152	5.157096385383551
53112.0	4.382205360421001	4.707228249945743
61283.0	4.11320523803696	3.8160974092695024
69454.0	4.242687553543018	3.79967405799599
77625.0	4.738342920083221	4.7363094900315446
85796.0	4.732101333986048	4.437355474590866
93967.0	4.144780320646188	4.258778288441027
102138.0	4.526985681067189	4.187298894901891
110309.0	5.387712642271448	4.712022655745717
118480.0	3.436054338514258	3.248885408038601
126651.0	3.0217843593195446	2.8227965122035505
134822.0	3.8821441684004405	4.063653364702954
142993.0	2.889609594908824	3.625589980222158
151164.0	3.508628074899033	3.5543062114453683
159335.0	3.0932566393342307	2.9761833545963245
167506.0	5.793905274752173	9.78564157605164
175677.0	4.534083955452209	4.187649609534388
183848.0	4.683637253702117	4.4839970280646995
192019.0	3.7502141720719617	3.7776435928920837
200190.0	3.7591482070737974	3.9687310430763088
208361.0	3.9629176355403257	5.022918956660976
216532.0	4.542895606412924	4.110962446727544
224703.0	4.009545955207441	3.2143471971088275
232874.0	5.387590258230326	4.010206047009162
241045.0	3.7012605556235467	3.853977056321788
249216.0	4.1419654877004035	3.6385795031016746
257387.0	3.6575694529433362	4.012494254903926
265558.0	4.0455268632970265	3.2865252649598538
273729.0	3.3616448415126667	3.53876032300424
281900.0	3.414759515359197	3.7364694912396423
290071.0	5.766124097417697	4.648111908642185
298242.0	2.8975645575816915	3.426680146345435
306413.0	4.355158487333251	3.797289837360561
314584.0	3.4952882144168402	3.7925814386660774
322755.0	4.076122873577286	3.281923134240432
330926.0	3.987883979929017	4.303161042510204
339097.0	5.744829274262636	5.320737124143781
347268.0	5.675804675070371	5.295779649420356
355439.0	3.3093868559539836	3.1741559799873476
363610.0	2.9623057153347205	3.5597252165963957
371781.0	4.830620487088484	5.407831885164419
379952.0	4.297760372047485	4.138718736437833
388123.0	3.197527842369355	3.3809816019653662
396294.0	3.922653286011504	4.445264002000894
404465.0	3.4802349773589523	3.9411128604591514
412636.0	3.9789499449271815	4.205555475169736
420807.0	4.709827438502019	4.488361866076731
428978.0	4.431281360910537	3.9423082261592426
437149.0	5.93391261779464	5.064424019556347
445320.0	4.98470199485987	4.649901993037461
453491.0	4.67103169746665	4.462862982902461
461662.0	2.9263248072451353	3.5028355386275116
469833.0	3.237425039774813	3.1600515557932085
478004.0	3.8427365071594664	4.228221934449658
486175.0	3.1155305348182596	3.1938358510414058
494346.0	4.616815567250031	4.461285895280882
502517.0	5.695263737608616	4.949889636797258
510688.0	6.064129237547424	4.465371460884996
518859.0	3.9987761595887896	4.41122887121082
527030.0	4.244523314159833	3.663334823508138
535201.0	5.519520254558805	4.060173389765845
543372.0	4.484151266674826	4.453749319489893
551543.0	3.023008199730755	3.307904885662656
559714.0	3.9135968669685472	4.091087471031497
567885.0	6.022641047607392	4.657055449876413
576056.0	4.582303267653898	4.429377567120867
584227.0	3.279280381838208	3.2478304894595977
592398.0	3.100354913719251	2.883619477311074
600569.0	4.629298739444376	3.99631148011386
608740.0	5.154203891812507	4.363613300673728
616911.0	4.505078937706523	4.352324007786571
625082.0	3.543997062783013	3.5918290714920333
633253.0	3.5819361155305347	3.746495118930736
641424.0	5.096928160567862	4.335320833701038
649595.0	3.5164606535307796	3.6618980053506394
657766.0	4.075143801248317	3.816241723660007
665937.0	3.408762697344266	3.42521551642901
674108.0	3.4284665279647535	3.758790130238331
682279.0	4.668706400685351	3.8930758600917765
690450.0	4.429812752417085	4.37112329771851
698621.0	3.7257373638477542	3.9717673331123526
706792.0	4.19813976257496	3.351460116135612
714963.0	3.129115163382695	2.958427741346917
723134.0	5.177946395789989	3.8731729381081674
731305.0	3.9368498347815444	4.589874080025857
739476.0	3.721453922408518	3.8137715913608226
747647.0	5.016766613633582	3.5556832491110355
755818.0	4.276465548892425	3.660477340197
763989.0	4.246970994982254	3.5307797411779
772160.0	3.883979929017256	4.1555839226687405
780331.0	5.913107330804063	21.528181801430364
788502.0	6.468853261534696	4.716410002762677
796673.0	4.3868559539836	4.411880801215801
804844.0	3.86672377921919	4.057731107441826
813015.0	4.421980173785339	3.921032410708993
821186.0	4.657569452943336	4.5223712673573
829357.0	5.171827193733937	4.1478607137650485
837528.0	3.8561987516827805	3.967528215031385
845699.0	3.417941500428344	3.608655744113748
853870.0	3.7097050544608985	3.7179668428619994
862041.0	4.523069391751315	4.2456972827461055
870212.0	3.556357850936238	3.5696472645683373
878383.0	4.523314159833558	4.083317202751835
886554.0	4.606780075878105	4.2680358733988815
894725.0	3.3647044425406927	3.4645078774547162
902896.0	2.977358952392608	3.575282638193663
911067.0	4.772855219679354	4.73034972728297
919238.0	3.855342063394933	4.547563400832566
927409.0	5.194468241341329	4.229220404022302
935580.0	4.995961326643005	5.340389969154036
943751.0	4.791457593929752	4.259755230631558
951922.0	4.657324684861094	4.269641346673666
960093.0	3.605311467384653	3.6925006774830225
968264.0	4.271937339370946	3.6456192496778024
976435.0	3.627830130950924	3.761735604029076
984606.0	4.4243054705666385	4.082238078227231
992777.0	3.86084934524538	3.9873284788179797
1000948.0	4.536286868192388	4.162572540854443
1009119.0	3.348794517194958	3.616261427771573
1017290.0	3.1128380859135967	3.2996997745816588
1025461.0	2.492350997429935	2.9421668226890407
1033632.0	3.4121894504956556	3.522850560827121
1041803.0	4.120181128380859	3.577027972376423
1049974.0	3.281728062660629	3.0311885905042324
1058145.0	3.540447925590503	3.8731887370143188
1066316.0	3.5152368131195693	3.4528486427654226
1074487.0	2.7683270101578756	3.3444232767722646
1082658.0	2.8854485375107086	3.4002742731707225
1090829.0	3.43984824378901	3.3600123549376266
1099000.0	4.386733569942479	3.9749552506777315
1107171.0	5.137314894137805	5.312484746967096
1115342.0	6.005752049932688	3.76781453710228
1123513.0	4.293844082731612	3.9395909613621884
1131684.0	4.893525884224697	5.15080378060958
1139855.0	4.142577407906009	3.6575507038043265
1148026.0	4.238526496144902	3.712482129105528
1156197.0	4.470444254069269	4.356553897879927
1164368.0	4.664055807122751	4.51779548827965
1172539.0	5.380981520009791	4.263144057922214
1180710.0	4.215640680455269	3.7415265504431523
1188881.0	3.9304858646432503	4.248650861761587
1197052.0	4.149920450373271	3.9563460530265164
1205223.0	4.034634683637254	3.809710039972496
1213394.0	2.7257373638477542	3.6604439061421856
1221565.0	2.7999020927671032	3.9467759948957952
1229736.0	3.402398727205972	3.5832494897971365
1237907.0	4.5862195569697715	4.077948735769951
1246078.0	3.673846530412434	4.322896154081991
1254249.0	4.130461387835027	3.6919371874145512
1262420.0	3.4512299596132663	3.4319084121529873
1270591.0	4.127524170848122	3.4511823553648453
1278762.0	3.4098641537143557	3.5355944824235603
1286933.0	4.584016644229592	3.980262772616555
1295104.0	2.984090074654265	3.5514471548782813
1303275.0	4.191408640313303	3.167633245719985
1311446.0	5.762697344266308	4.970688776196209
1319617.0	3.4052135601517564	3.3633252772840043
1327788.0	3.5512177212091545	3.438410319379526
1335959.0	3.690001223840411	3.903780932438944
1344130.0	88.83135479133522	219.32581442867397
1352301.0	4.100966833924856	3.3135606602526395
1360472.0	4.768571778240117	4.197166144798705
1368643.0	3.5487700403867337	3.792210323277003
1376814.0	5.119324440093012	3.835929567656776
