#Position (bp)	mapping quality
21.5	0.0
63.5	0.0
105.5	0.0
147.5	0.0
189.5	0.0
231.5	0.0
273.5	0.0
315.5	0.0
357.5	0.0
399.5	0.0
441.5	0.0
483.5	0.0
525.5	0.0
567.5	0.0
609.5	0.0
651.5	0.0
693.5	0.0
735.5	0.0
777.5	0.0
819.5	0.0
861.5	0.0
903.5	0.0
945.5	0.0
987.5	0.0
1029.5	0.0
1071.5	0.0
1113.5	0.0
1155.5	0.0
1197.5	0.0
1239.5	0.0
1281.5	0.0
1323.5	0.0
1365.5	0.0
1407.5	0.0
1449.5	0.0
1491.5	0.0
1533.5	0.0
1575.5	0.0
1617.5	0.0
1659.5	37.0
1701.5	0.0
1743.5	0.0
1785.5	0.0
1827.5	0.0
1869.5	0.0
1911.5	37.0
1953.5	37.0
1995.5	37.0
2037.5	0.0
2079.5	0.0
2121.5	0.0
2163.5	0.0
2205.5	0.0
2247.5	0.0
2289.5	0.0
2331.5	0.0
2373.5	0.0
2415.5	37.0
2457.5	37.0
2499.5	0.0
2541.5	0.0
2583.5	0.0
2625.5	0.0
2667.5	0.0
2709.5	0.0
2751.5	0.0
2793.5	0.0
2835.5	0.0
2877.5	37.0
2919.5	37.0
2961.5	37.0
3003.5	37.0
3045.5	37.0
3087.5	36.11904761904762
3129.5	37.0
3171.5	0.0
3213.5	0.0
3255.5	0.0
3297.5	0.0
3339.5	0.0
3381.5	0.0
3423.5	0.0
3465.5	0.0
3507.5	0.0
3549.5	0.0
3591.5	0.0
3633.5	0.0
3675.5	0.0
3717.5	0.0
3759.5	0.0
3801.5	0.0
3843.5	0.0
3885.5	0.0
3927.5	0.0
3969.5	0.0
4011.5	0.0
4053.5	0.0
4095.5	0.0
4137.5	0.0
4179.5	0.0
4221.5	0.0
4263.5	0.0
4305.5	0.0
4347.5	0.0
4389.5	0.0
4431.5	0.0
4473.5	0.0
4515.5	0.0
4557.5	0.0
4599.5	0.0
4641.5	0.0
4683.5	0.0
4725.5	0.0
4767.5	0.0
4809.5	0.0
4851.5	0.0
4893.5	37.0
4935.5	37.0
4977.5	37.0
5019.5	0.0
5061.5	0.0
5103.5	0.0
5145.5	0.0
5187.5	0.0
5229.5	0.0
5271.5	0.0
5313.5	0.0
5355.5	0.0
5397.5	0.0
5439.5	0.0
5481.5	0.0
5523.5	0.0
5565.5	0.0
5607.5	0.0
5649.5	0.0
5691.5	0.0
5733.5	0.0
5775.5	0.0
5817.5	0.0
5859.5	0.0
5901.5	0.0
5943.5	0.0
5985.5	0.0
6027.5	0.0
6069.5	0.0
6111.5	0.0
6153.5	0.0
6195.5	0.0
6237.5	0.0
6279.5	0.0
6321.5	0.0
6363.5	0.0
6405.5	0.0
6447.5	0.0
6489.5	0.0
6531.5	0.0
6573.5	0.0
6615.5	0.0
6657.5	0.0
6699.5	0.0
6741.5	37.0
6783.5	37.0
6825.5	0.0
6867.5	0.0
6909.5	0.0
6951.5	0.0
6993.5	0.0
7035.5	0.0
7077.5	0.0
7119.5	0.0
7161.5	0.0
7203.5	37.0
7245.5	37.0
7287.5	37.0
7329.5	37.0
7371.5	0.0
7413.5	0.0
7455.5	0.0
7497.5	0.0
7539.5	0.0
7581.5	0.0
7623.5	0.0
7665.5	0.0
7707.5	0.0
7749.5	37.0
7791.5	37.0
7833.5	37.0
7875.5	0.0
7917.5	37.0
7959.5	37.0
8001.5	37.0
8043.5	37.0
8085.5	0.0
8127.5	0.0
8169.5	0.0
8211.5	0.0
8253.5	0.0
8295.5	0.0
8337.5	0.0
8379.5	0.0
8421.5	0.0
8463.5	0.0
8505.5	0.0
8547.5	0.0
8589.5	0.0
8631.5	0.0
