#Position (bp)	mapping quality
4086.0	36.99695283203607
12257.0	36.99688418720327
20428.0	36.9944807056741
28599.0	36.99760537726865
36770.0	36.99616017208467
44941.0	36.997100678226836
53112.0	36.99584679441983
61283.0	36.99566395290322
69454.0	36.99523585241308
77625.0	36.99661285154743
85796.0	36.996002033941394
93967.0	36.99542288631814
102138.0	36.99574096849044
110309.0	36.996525274312475
118480.0	36.99552081351711
126651.0	36.99526871506339
134822.0	36.996468306390646
142993.0	36.994256334026396
151164.0	36.99734242629297
159335.0	36.99516302327387
167506.0	36.99550647310766
175677.0	36.994072654740776
183848.0	36.995822475023346
192019.0	36.995849598420605
200190.0	36.990615842642704
208361.0	36.99548924221629
216532.0	36.996478179813046
224703.0	36.99623225860822
232874.0	36.996945829072935
241045.0	36.99656627769977
249216.0	36.99627677951491
257387.0	36.99711907454441
265558.0	36.99648409042117
273729.0	36.99499661933739
281900.0	36.99430539552335
290071.0	36.9962494424847
298242.0	36.99317522110148
306413.0	36.99593208625862
314584.0	36.993923387633714
322755.0	36.996255541759275
330926.0	36.99702899880701
339097.0	36.995434545459645
347268.0	36.988093157449406
355439.0	36.994044537636
363610.0	36.99656460198902
371781.0	36.99643809150752
379952.0	36.995195732659546
388123.0	36.99704453171803
396294.0	36.99690308789822
404465.0	36.994054831046896
412636.0	36.99402924605069
420807.0	36.996169888871975
428978.0	36.99707668979181
437149.0	36.9960207093192
445320.0	36.99572661912049
453491.0	36.99594402017028
461662.0	36.99478877974757
469833.0	36.99528718582951
478004.0	36.99496874204605
486175.0	36.995565892436275
494346.0	36.99494475090943
502517.0	36.99726393421611
510688.0	36.995956631358744
518859.0	36.99157112398065
527030.0	36.995689974690514
535201.0	36.99547804289489
543372.0	36.99699329749127
551543.0	36.9946563966783
559714.0	36.99688758206421
567885.0	36.996973175793045
576056.0	36.996161661774664
584227.0	36.99658720385923
592398.0	36.99467963628674
600569.0	36.99622271180971
608740.0	36.99606312798716
616911.0	36.99610595073196
625082.0	36.99508013479766
633253.0	36.99438779081978
641424.0	36.99718177150627
649595.0	36.99483670898343
657766.0	36.99633481921743
665937.0	36.99436900755872
674108.0	36.99481768523274
682279.0	36.995592352135326
690450.0	36.994914544530495
698621.0	36.99619099683707
706792.0	36.995293406794346
714963.0	36.99634115406278
723134.0	36.9958265701945
731305.0	36.99738268394477
739476.0	36.9929492838448
747647.0	36.99575466672495
755818.0	36.99552195843174
763989.0	36.99747111544313
772160.0	36.99707205514032
780331.0	36.99592305968861
788502.0	36.997413655089375
796673.0	36.996433643274365
804844.0	36.99618298110649
813015.0	36.995382681788335
821186.0	36.994858847423956
829357.0	36.996199969188936
837528.0	36.9944456038987
845699.0	36.995092646771994
853870.0	36.99436374359916
862041.0	36.996230237213375
870212.0	36.99556203591602
878383.0	36.99582488408909
886554.0	36.99382959751142
894725.0	36.99612719546149
902896.0	36.995013189055975
911067.0	36.99512256502747
919238.0	36.995654344187685
927409.0	36.99708476079864
935580.0	36.99750821615215
943751.0	36.99491054581556
951922.0	36.9960681056062
960093.0	36.99510322922181
968264.0	36.99556288412532
976435.0	36.99480712166172
984606.0	36.99545137426892
992777.0	36.994886298516114
1000948.0	36.99651185497936
1009119.0	36.994394660006975
1017290.0	36.99518087475316
1025461.0	36.996002634042945
1033632.0	36.99542692347307
1041803.0	36.99566099468765
1049974.0	36.99649379738111
1058145.0	36.99602653273815
1066316.0	36.995841260193906
1074487.0	36.99509151016986
1082658.0	36.995842563164146
1090829.0	36.99395967676108
1099000.0	36.99668370734298
1107171.0	36.9971057320412
1115342.0	36.99366128937403
1123513.0	36.994629341627785
1131684.0	36.99745630341763
1139855.0	36.994591511132505
1148026.0	36.99598728496634
1156197.0	36.99611764188208
1164368.0	36.99629866098618
1172539.0	36.996211917614325
1180710.0	36.99566603248523
1188881.0	36.99541314614011
1197052.0	36.99482257860841
1205223.0	36.996936667122625
1213394.0	36.995166412091
1221565.0	36.99527129960023
1229736.0	36.99504715546091
1237907.0	36.99489855711892
1246078.0	36.993612981184185
1254249.0	36.99553712596128
1262420.0	36.996158089428256
1270591.0	36.99466966683703
1278762.0	36.99515561581119
1286933.0	36.99623896054197
1295104.0	36.99458039086878
1303275.0	36.996391754198875
1311446.0	36.996746533834624
1319617.0	36.99703378507349
1327788.0	36.99548261305492
1335959.0	36.99605934259263
1344130.0	36.98941621272044
1352301.0	36.99678952356797
1360472.0	36.99505556182478
1368643.0	36.99482944994061
1376814.0	36.99764369631448
1384985.0	36.995621713630335
1393156.0	36.99633201337218
1401327.0	36.99549734302674
1409498.0	36.99559988534698
1417669.0	36.99323748797335
1425840.0	36.99627801270468
1434011.0	36.99614864161549
1442182.0	36.99605794116211
1450353.0	36.989357337134685
1458524.0	36.99512061514739
1466695.0	36.99719370099643
1474866.0	36.9940751986025
1483037.0	36.99512327282579
1491208.0	36.99676893882143
1499379.0	36.99595765859817
1507550.0	36.99747983380526
1515721.0	36.994761208576996
1523892.0	36.99608721567421
1532063.0	36.994743652698126
1540234.0	36.99674519256145
1548405.0	36.996441635189676
1556576.0	36.9967974726
1564747.0	36.99696553835724
1572918.0	36.9951313476152
1581089.0	36.995897784374385
1589260.0	36.996099732747986
1597431.0	36.99507691826041
1605602.0	36.995798164574445
1613773.0	36.99644027356292
1621944.0	36.99513166160167
1630115.0	36.995374687478886
1638286.0	36.99584449756927
1646457.0	36.99617808077678
1654628.0	36.99717476376826
1662799.0	36.99525064481321
1670970.0	36.99633935196636
1679141.0	36.99427612632982
1687312.0	36.995821525496105
1695483.0	36.994346733668344
1703654.0	36.9970935530293
1711825.0	36.99539705016044
1719996.0	36.99518476901493
1728167.0	36.995037507746666
1736338.0	36.99439063784629
1744509.0	36.99639975939424
1752680.0	36.99625508518294
1760851.0	36.99668597810466
1769022.0	36.994470140331
1777193.0	36.995994225911225
1785364.0	36.9960083285685
1793535.0	36.996482220954555
1801706.0	36.995355609670376
1809877.0	36.99495533759162
1818048.0	36.99544911122372
1826219.0	36.99557584479585
1834390.0	36.99530490367915
1842561.0	36.995011213533544
1850732.0	36.995608777697335
1858903.0	36.99753111617884
1867074.0	36.99578219401908
1875245.0	36.99626975392138
1883416.0	36.996391933533566
1891587.0	36.99529797252972
1899758.0	36.99646019392397
1907929.0	36.99372151128431
1916100.0	36.99596224150161
1924271.0	36.99712637726783
1932442.0	36.99562453414369
1940613.0	36.995354158237646
1948784.0	36.9957996442942
1956955.0	36.995995353166556
1965126.0	36.99590951445884
1973297.0	36.99543413969916
1981468.0	36.99365533009431
1989639.0	36.99629604911906
1997810.0	36.9947556114957
2005981.0	36.99493523903028
2014152.0	36.99495478395567
2022323.0	36.996256694636074
2030494.0	36.99574444592686
2038665.0	36.993247101905766
2046836.0	36.996453749653895
2055007.0	36.99593959383745
2063178.0	36.994993206999766
2071349.0	36.99549698663213
2079520.0	36.9966430774814
2087691.0	36.99541030784607
2095862.0	36.99631238188697
2104033.0	36.99462625106258
2112204.0	36.997778515112735
2120375.0	36.995728624155205
2128546.0	36.995610762242606
2136717.0	36.99674181049665
2144888.0	36.99592540354176
2153059.0	36.99779887101252
2161230.0	36.997133325433644
2169401.0	36.99698804096856
2177572.0	36.99639121563364
2185743.0	36.99507394865561
2193914.0	36.995246364997655
2202085.0	36.99691019928969
2210256.0	36.99508263825761
2218427.0	36.99453232846397
2226598.0	36.99549459046436
2234769.0	36.9958711167392
2242940.0	36.99669357909379
2251111.0	36.996597651091875
2259282.0	36.99465047350539
2267453.0	36.99584576106536
2275624.0	36.99606024395727
2283795.0	36.996410119581824
2291966.0	36.99525471551195
2300137.0	36.99617292700213
2308308.0	36.99524486788444
2316479.0	36.99451025438533
2324650.0	36.995034453396514
2332821.0	36.995624260854875
2340992.0	36.99638524054637
2349163.0	36.997249774944045
2357334.0	36.99625315050408
2365505.0	36.9972110027199
2373676.0	36.996540542378355
2381847.0	36.997530156840604
2390018.0	36.99408701481949
2398189.0	36.99528187456069
2406360.0	36.99709041979214
2414531.0	36.99711712647634
2422702.0	36.994987338078516
2430873.0	36.996159268151395
2439044.0	36.99581923951712
2447215.0	36.99688342318059
2455386.0	36.99659483364091
2463557.0	36.99632627678865
2471728.0	36.99638173032674
2479899.0	36.99330247472266
2488070.0	36.984820716997504
2496241.0	36.99604854084757
2504412.0	36.996121576352095
2512583.0	36.99530518041962
2520754.0	36.996906000510535
2528925.0	36.99752532703846
2537096.0	36.99663554264438
2545267.0	36.99506415387228
2553438.0	36.99702480458087
2561609.0	36.99658147296938
2569780.0	36.987070889081615
2577951.0	36.995410982072386
2586122.0	36.995875533473466
2594293.0	36.99633148048311
2602464.0	36.997180126914344
2610635.0	36.994680127614764
2618806.0	36.995549628699926
2626977.0	36.99586137469473
2635148.0	36.996211474794364
2643319.0	36.995133674494234
2651490.0	36.99691676009818
2659661.0	36.99589832924222
2667832.0	36.99616557605187
2676003.0	36.99476414242704
2684174.0	36.99688665750428
2692345.0	36.996447158687175
2700516.0	36.99453326322468
2708687.0	36.99682090087314
2716858.0	36.99393026277731
2725029.0	36.99353553707457
2733200.0	36.996224895285145
2741371.0	36.997032078347296
2749542.0	36.99433935096024
2757713.0	36.99502469550826
2765884.0	36.99774595261424
2774055.0	36.996017064029985
2782226.0	36.99605030320697
2790397.0	36.995201115416414
2798568.0	36.99581727127822
2806739.0	36.996339533043134
2814910.0	36.995763358778625
2823081.0	36.996663739434524
2831252.0	36.99584041643529
2839423.0	36.9944760357433
2847594.0	36.99579036524586
2855765.0	36.9951322759512
2863936.0	36.9964943124694
2872107.0	36.99564871813588
2880278.0	36.99598335444183
2888449.0	36.99526580109967
2896620.0	36.99569627847466
2904791.0	36.99525709128945
2912962.0	36.99569083487163
2921133.0	36.99711481477631
2929304.0	36.99471881244647
2937475.0	36.99747080729097
2945646.0	36.99619602467443
2953817.0	36.99565036533314
2961988.0	36.99678178470816
2970159.0	36.9956772399042
2978330.0	36.995758854006326
2986501.0	36.99351289365695
2994672.0	36.99677080431141
3002843.0	36.995095834069694
3011014.0	36.99653975643211
3019185.0	36.995572675769836
3027356.0	36.996313847113456
3035527.0	36.99724265133978
3043698.0	36.996256197510874
3051869.0	36.996308527301935
3060040.0	36.99670785395406
3068211.0	36.99460654080361
3076382.0	36.99580318050861
3084553.0	36.995358822819924
3092724.0	36.996028393949715
3100895.0	36.996039894397185
3109066.0	36.996369234933844
3117237.0	36.996257049644676
3125408.0	36.9961936505977
3133579.0	36.99582800268881
3141750.0	36.99633570910578
3149921.0	36.99443807112623
3158092.0	36.996318538786824
3166263.0	36.99695663200609
3174434.0	36.99588294202737
3182605.0	36.99561552004334
3190776.0	36.99627754116503
3198947.0	36.99651471668729
3207118.0	36.996422718637156
3215289.0	36.99706981113526
3223460.0	36.994586324093156
3231631.0	36.99718026264068
3239802.0	36.995514533682325
3247973.0	36.99723299663971
3256144.0	36.99599417170027
3264216.5	36.996273564226215
