#Position (bp)	Coverage	Std
4086.0	66.87174152490515	37.31174014649759
12257.0	65.3984824378901	35.75678150807108
20428.0	36.919471300942355	25.667655521266244
28599.0	39.710806510830984	31.441765671864474
36770.0	38.91604454779097	32.303954334899565
44941.0	59.3490392852772	34.19741187323334
53112.0	34.88936482682658	35.03678330077688
61283.0	35.506792314282215	30.168520682839574
69454.0	36.1181005996818	31.820834945897012
77625.0	37.432627585362866	28.99951045970362
85796.0	38.509362379145756	26.476915357969624
93967.0	32.64741157753029	28.869544818708306
102138.0	40.40166442295924	30.53617863862401
110309.0	40.39872720597234	31.150640108122328
118480.0	28.306449638967077	23.01108904566304
126651.0	26.798188716191408	21.839738482118403
134822.0	32.0540937461755	25.696802601363135
142993.0	26.016644229592462	25.343878978737642
151164.0	32.37388324562477	25.757005384909125
159335.0	29.957287969648757	26.230967189590682
167506.0	45.34732590870151	42.63934731609155
175677.0	38.961571411087995	32.02626736747643
183848.0	40.10598457961082	31.04073107517069
192019.0	32.73087749357484	24.642582740092667
200190.0	31.364949210622935	26.55357833390987
208361.0	31.119936360298617	32.902006609295505
216532.0	37.286990576428835	27.940891681852097
224703.0	34.853261534695875	28.002327385483408
232874.0	45.961571411087995	35.5949314272652
241045.0	30.331171215273528	25.614195576930328
249216.0	36.48623179537388	26.102700960435783
257387.0	33.0075878105495	27.558060558575086
265558.0	34.773834292008324	29.8263895099313
273729.0	27.15089952270224	22.80706379292357
281900.0	29.421490637620852	27.954009207398997
290071.0	48.29372169869049	32.051558635511164
298242.0	25.212825847509485	19.836731084899608
306413.0	38.96034757067678	32.226579737254475
314584.0	27.57190062415861	24.17072026289596
322755.0	31.44205115652919	23.76870660207818
330926.0	32.006853506302775	26.00639848590743
339097.0	43.641047607392	31.51759750349966
347268.0	44.115163382694895	34.275937940109145
355439.0	28.132786684616327	23.200250463918376
363610.0	23.725859747888876	19.179788218288458
371781.0	36.86733569942479	38.40956363182193
379952.0	34.87394443764533	29.996058975014602
388123.0	27.578631746420267	26.912864741263963
396294.0	38.01639946151022	32.37820347414211
404465.0	28.1814955329825	24.91046750879131
412636.0	35.644719128625624	28.463670115792404
420807.0	40.197038306204874	31.482187600150244
428978.0	40.274017868070004	29.870284161731412
437149.0	48.93158732101334	32.885762595248664
445320.0	46.62379145759393	35.602046161111474
453491.0	36.84212458695386	28.435129727487066
461662.0	26.936972218822664	24.040686253115656
469833.0	29.785705543997064	25.252786355178344
478004.0	35.10059968180149	29.916591511748504
486175.0	27.5730020805287	27.55528038199953
494346.0	35.829763798800634	31.262341339832805
502517.0	49.65022641047607	35.50661889442467
510688.0	47.036225676171824	34.21104777683644
518859.0	34.382450128503244	27.493871770755803
527030.0	34.670542161302166	26.010781681380063
535201.0	47.06498592583527	28.446657735335886
543372.0	37.6509607147228	35.05844203748512
551543.0	25.42222494186758	27.75920112050437
